call_id,call_date,call_month,member_type,call_channel,call_reason,agent_id,queue_name,wait_time_sec,handle_time_sec,call_outcome,first_call_resolution,sla_target_sec,sla_met,escalated_flag,abandoned_flag
4677,2025-01-11 20:00:00,2025-01,Medicaid,Phone,Prior Authorization,2042,Benefits Queue,99,338,Escalated,No,30,No,1,0
4678,2025-01-11 21:00:00,2025-01,Medicare,Phone,Billing,2021,Benefits Queue,27,116,Resolved,Yes,60,Yes,0,0
4679,2025-01-11 22:00:00,2025-01,Medicaid,Phone,System Access,2015,Benefits Queue,149,853,Escalated,No,60,No,1,0
4680,2025-01-11 23:00:00,2025-01,Medicaid,Phone,Billing,2015,Benefits Queue,147,75,Abandoned,Yes,90,No,0,1
4681,2025-01-12 00:00:00,2025-01,Medicaid,Phone,Billing,2001,Benefits Queue,19,547,Resolved,Yes,60,Yes,0,0
4682,2025-01-12 01:00:00,2025-01,Commercial,IVR,Claims Status,2003,Claims Queue,89,312,Escalated,Yes,30,No,1,0
4683,2025-01-12 02:00:00,2025-01,Medicare,IVR,Provider Inquiry,2046,Enrollment Queue,167,347,Escalated,Yes,90,No,1,0
4684,2025-01-12 03:00:00,2025-01,Medicaid,Phone,Enrollment,2027,Benefits Queue,107,153,Resolved,Yes,60,No,0,0
4685,2025-01-12 04:00:00,2025-01,Commercial,IVR,System Access,2037,Benefits Queue,182,56,Escalated,Yes,30,No,1,0
4686,2025-01-12 05:00:00,2025-01,Medicaid,Phone,Claims Status,2040,Benefits Queue,11,494,Abandoned,Yes,30,Yes,0,1
4687,2025-01-12 06:00:00,2025-01,Medicaid,Phone,Provider Inquiry,2055,Enrollment Queue,317,417,Resolved,Yes,30,No,0,0
4688,2025-01-12 07:00:00,2025-01,Medicare,Phone,Provider Inquiry,2020,Claims Queue,110,402,Resolved,Yes,90,No,0,0
4689,2025-01-12 08:00:00,2025-01,Medicare,Portal,Enrollment,2056,Enrollment Queue,151,361,Abandoned,Yes,30,No,0,1
4690,2025-01-12 09:00:00,2025-01,Medicare,Phone,Prior Authorization,2029,Benefits Queue,35,335,Resolved,Yes,60,Yes,0,0
4691,2025-01-12 10:00:00,2025-01,Medicaid,Phone,Billing,2043,Claims Queue,16,407,Abandoned,Yes,90,Yes,0,1
4692,2025-01-12 11:00:00,2025-01,Medicaid,Phone,Claims Status,2042,Benefits Queue,71,167,Resolved,Yes,30,No,0,0
4693,2025-01-12 12:00:00,2025-01,Medicaid,Portal,Prior Authorization,2026,Enrollment Queue,182,440,Escalated,Yes,60,No,1,0
4694,2025-01-12 13:00:00,2025-01,Medicare,Phone,Claims Status,2050,Enrollment Queue,79,440,Abandoned,Yes,30,No,0,1
4695,2025-01-12 14:00:00,2025-01,Medicare,Phone,System Access,2039,Enrollment Queue,182,439,Resolved,Yes,30,No,0,0
4696,2025-01-12 15:00:00,2025-01,Medicaid,Phone,Claims Status,2059,Claims Queue,130,465,Resolved,Yes,60,No,0,0
4697,2025-01-12 16:00:00,2025-01,Medicare,Phone,Provider Inquiry,2004,Claims Queue,46,96,Resolved,Yes,30,No,0,0
4698,2025-01-12 17:00:00,2025-01,Medicare,Phone,Provider Inquiry,2005,Benefits Queue,170,226,Resolved,Yes,60,No,0,0
4699,2025-01-12 18:00:00,2025-01,Commercial,Phone,Benefits Coverage,2043,Claims Queue,89,161,Resolved,Yes,30,No,0,0
4700,2025-01-12 19:00:00,2025-01,Medicare,Phone,System Access,2025,Benefits Queue,52,336,Resolved,No,30,No,0,0
4701,2025-01-12 20:00:00,2025-01,Commercial,Phone,Enrollment,2044,Enrollment Queue,160,298,Resolved,Yes,90,No,0,0
4702,2025-01-12 21:00:00,2025-01,Medicaid,Phone,Claims Status,2043,Benefits Queue,78,656,Resolved,Yes,60,No,0,0
4703,2025-01-12 22:00:00,2025-01,Medicare,Portal,Billing,2052,Enrollment Queue,63,319,Resolved,Yes,90,Yes,0,0
4704,2025-01-12 23:00:00,2025-01,Commercial,Phone,Prior Authorization,2050,Benefits Queue,103,191,Resolved,No,30,No,0,0
4705,2025-01-13 00:00:00,2025-01,Medicare,Phone,Claims Status,2051,Benefits Queue,256,86,Resolved,Yes,90,No,0,0
4706,2025-01-13 01:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2029,Benefits Queue,68,232,Resolved,No,30,No,0,0
4707,2025-01-13 02:00:00,2025-01,Medicare,Phone,Benefits Coverage,2041,Benefits Queue,58,548,Escalated,Yes,30,No,1,0
4708,2025-01-13 03:00:00,2025-01,Medicare,Phone,Provider Inquiry,2009,Claims Queue,113,537,Resolved,No,60,No,0,0
4709,2025-01-13 04:00:00,2025-01,Medicaid,IVR,System Access,2006,Benefits Queue,122,222,Resolved,Yes,30,No,0,0
4710,2025-01-13 05:00:00,2025-01,Medicare,Phone,Provider Inquiry,2033,Benefits Queue,21,667,Resolved,Yes,30,Yes,0,0
4711,2025-01-13 06:00:00,2025-01,Medicaid,Portal,Prior Authorization,2046,Claims Queue,56,194,Resolved,Yes,60,Yes,0,0
4712,2025-01-13 07:00:00,2025-01,Medicaid,IVR,Prior Authorization,2055,Benefits Queue,288,578,Abandoned,No,30,No,0,1
4713,2025-01-13 08:00:00,2025-01,Medicaid,Phone,Prior Authorization,2023,Claims Queue,13,615,Resolved,Yes,30,Yes,0,0
4714,2025-01-13 09:00:00,2025-01,Medicaid,Phone,System Access,2013,Claims Queue,29,331,Resolved,Yes,60,Yes,0,0
4715,2025-01-13 10:00:00,2025-01,Commercial,Phone,System Access,2059,Enrollment Queue,218,207,Resolved,Yes,30,No,0,0
4716,2025-01-13 11:00:00,2025-01,Medicaid,Portal,Provider Inquiry,2033,Claims Queue,115,356,Resolved,No,60,No,0,0
4717,2025-01-13 12:00:00,2025-01,Commercial,Phone,Prior Authorization,2022,Enrollment Queue,92,312,Resolved,Yes,30,No,0,0
4718,2025-01-13 13:00:00,2025-01,Medicaid,Phone,Billing,2028,Benefits Queue,90,154,Resolved,Yes,60,No,0,0
4719,2025-01-13 14:00:00,2025-01,Medicaid,Phone,Prior Authorization,2016,Claims Queue,118,177,Resolved,Yes,30,No,0,0
4720,2025-01-13 15:00:00,2025-01,Medicaid,Phone,Billing,2045,Enrollment Queue,32,322,Resolved,No,60,Yes,0,0
4721,2025-01-13 16:00:00,2025-01,Medicare,Phone,Provider Inquiry,2001,Benefits Queue,3,235,Escalated,Yes,60,Yes,1,0
4722,2025-01-13 17:00:00,2025-01,Medicare,Phone,Claims Status,2003,Claims Queue,55,242,Resolved,Yes,60,Yes,0,0
4723,2025-01-13 18:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2024,Enrollment Queue,74,195,Escalated,Yes,90,Yes,1,0
4724,2025-01-13 19:00:00,2025-01,Medicare,Phone,Claims Status,2006,Enrollment Queue,92,107,Resolved,Yes,60,No,0,0
4725,2025-01-13 20:00:00,2025-01,Medicaid,Phone,Enrollment,2059,Benefits Queue,165,398,Escalated,Yes,30,No,1,0
4726,2025-01-13 21:00:00,2025-01,Medicaid,Phone,Claims Status,2011,Claims Queue,97,318,Resolved,No,90,No,0,0
4727,2025-01-13 22:00:00,2025-01,Medicaid,Phone,System Access,2053,Benefits Queue,88,429,Escalated,Yes,60,No,1,0
4728,2025-01-13 23:00:00,2025-01,Medicaid,Phone,Claims Status,2025,Claims Queue,220,206,Resolved,No,30,No,0,0
4729,2025-01-14 00:00:00,2025-01,Commercial,IVR,Enrollment,2054,Enrollment Queue,21,501,Abandoned,No,90,Yes,0,1
4730,2025-01-14 01:00:00,2025-01,Commercial,Phone,Billing,2006,Benefits Queue,80,554,Resolved,Yes,30,No,0,0
4731,2025-01-14 02:00:00,2025-01,Medicaid,Portal,Claims Status,2056,Claims Queue,51,524,Abandoned,Yes,30,No,0,1
4732,2025-01-14 03:00:00,2025-01,Medicare,IVR,Enrollment,2026,Enrollment Queue,145,601,Resolved,Yes,60,No,0,0
4733,2025-01-14 04:00:00,2025-01,Medicaid,Phone,Enrollment,2029,Benefits Queue,32,351,Resolved,No,90,Yes,0,0
4734,2025-01-14 05:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2010,Enrollment Queue,151,203,Escalated,Yes,90,No,1,0
4735,2025-01-14 06:00:00,2025-01,Medicaid,Phone,Billing,2036,Claims Queue,115,665,Resolved,Yes,30,No,0,0
4736,2025-01-14 07:00:00,2025-01,Medicare,Phone,Billing,2052,Claims Queue,124,83,Resolved,No,30,No,0,0
4737,2025-01-14 08:00:00,2025-01,Medicare,IVR,Claims Status,2052,Benefits Queue,36,424,Escalated,Yes,60,Yes,1,0
4738,2025-01-14 09:00:00,2025-01,Medicare,Phone,Benefits Coverage,2033,Enrollment Queue,34,428,Resolved,Yes,30,No,0,0
4739,2025-01-14 10:00:00,2025-01,Medicaid,Portal,Enrollment,2010,Enrollment Queue,54,338,Escalated,Yes,90,Yes,1,0
4740,2025-01-14 11:00:00,2025-01,Commercial,Phone,Enrollment,2049,Enrollment Queue,69,110,Abandoned,Yes,90,Yes,0,1
4741,2025-01-14 12:00:00,2025-01,Medicare,IVR,Claims Status,2043,Benefits Queue,27,738,Escalated,Yes,60,Yes,1,0
4742,2025-01-14 13:00:00,2025-01,Medicare,IVR,Provider Inquiry,2004,Benefits Queue,93,519,Resolved,Yes,30,No,0,0
4743,2025-01-14 14:00:00,2025-01,Commercial,Phone,Provider Inquiry,2053,Enrollment Queue,160,417,Resolved,Yes,30,No,0,0
4744,2025-01-14 15:00:00,2025-01,Medicaid,Portal,Provider Inquiry,2020,Benefits Queue,135,264,Escalated,Yes,90,No,1,0
4745,2025-01-14 16:00:00,2025-01,Medicaid,IVR,Prior Authorization,2050,Enrollment Queue,94,273,Abandoned,Yes,30,No,0,1
4746,2025-01-14 17:00:00,2025-01,Medicaid,Phone,Provider Inquiry,2007,Benefits Queue,42,231,Resolved,Yes,90,Yes,0,0
4747,2025-01-14 18:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2031,Enrollment Queue,85,261,Escalated,No,60,No,1,0
4748,2025-01-14 19:00:00,2025-01,Commercial,Phone,Prior Authorization,2058,Claims Queue,157,818,Abandoned,No,60,No,0,1
4749,2025-01-14 20:00:00,2025-01,Medicare,Phone,Claims Status,2040,Claims Queue,47,299,Resolved,Yes,90,Yes,0,0
4750,2025-01-14 21:00:00,2025-01,Medicaid,Phone,Prior Authorization,2040,Benefits Queue,88,520,Escalated,Yes,30,No,1,0
4751,2025-01-14 22:00:00,2025-01,Medicaid,IVR,Provider Inquiry,2009,Enrollment Queue,211,189,Escalated,Yes,90,No,1,0
4752,2025-01-14 23:00:00,2025-01,Medicare,Phone,Prior Authorization,2034,Enrollment Queue,112,404,Resolved,Yes,30,No,0,0
4753,2025-01-15 00:00:00,2025-01,Commercial,Phone,Billing,2011,Enrollment Queue,48,198,Resolved,Yes,60,Yes,0,0
4754,2025-01-15 01:00:00,2025-01,Medicaid,Phone,Provider Inquiry,2034,Enrollment Queue,24,358,Resolved,Yes,90,Yes,0,0
4755,2025-01-15 02:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2045,Benefits Queue,132,434,Resolved,No,30,No,0,0
4756,2025-01-15 03:00:00,2025-01,Commercial,Phone,Billing,2047,Enrollment Queue,89,268,Resolved,Yes,30,No,0,0
4757,2025-01-15 04:00:00,2025-01,Commercial,Phone,Prior Authorization,2029,Enrollment Queue,161,196,Resolved,Yes,30,No,0,0
4758,2025-01-15 05:00:00,2025-01,Medicare,Phone,Claims Status,2045,Enrollment Queue,97,887,Escalated,No,90,No,1,0
4759,2025-01-15 06:00:00,2025-01,Medicaid,Portal,Prior Authorization,2004,Enrollment Queue,84,129,Resolved,Yes,90,Yes,0,0
4760,2025-01-15 07:00:00,2025-01,Medicaid,Phone,System Access,2055,Benefits Queue,109,445,Resolved,No,90,No,0,0
4761,2025-01-15 08:00:00,2025-01,Medicaid,Phone,Provider Inquiry,2056,Claims Queue,162,973,Resolved,Yes,90,No,0,0
4762,2025-01-15 09:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2012,Enrollment Queue,63,186,Abandoned,No,30,No,0,1
4763,2025-01-15 10:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2023,Benefits Queue,33,149,Resolved,Yes,60,Yes,0,0
4764,2025-01-15 11:00:00,2025-01,Medicare,Phone,Billing,2037,Enrollment Queue,153,168,Resolved,Yes,30,No,0,0
4765,2025-01-15 12:00:00,2025-01,Medicare,Phone,Prior Authorization,2004,Enrollment Queue,69,677,Escalated,Yes,60,No,1,0
4766,2025-01-15 13:00:00,2025-01,Medicaid,Phone,Enrollment,2039,Claims Queue,42,207,Resolved,Yes,30,No,0,0
4767,2025-01-15 14:00:00,2025-01,Medicaid,Phone,Claims Status,2029,Benefits Queue,51,437,Resolved,Yes,60,Yes,0,0
4768,2025-01-15 15:00:00,2025-01,Commercial,Phone,Claims Status,2012,Claims Queue,100,305,Resolved,Yes,30,No,0,0
4769,2025-01-15 16:00:00,2025-01,Medicaid,Phone,Provider Inquiry,2017,Claims Queue,39,116,Resolved,Yes,60,Yes,0,0
4770,2025-01-15 17:00:00,2025-01,Medicare,Portal,Claims Status,2021,Claims Queue,41,292,Resolved,Yes,60,Yes,0,0
4771,2025-01-15 18:00:00,2025-01,Medicare,Portal,Billing,2017,Claims Queue,93,565,Abandoned,Yes,60,No,0,1
4772,2025-01-15 19:00:00,2025-01,Medicaid,Phone,Enrollment,2059,Benefits Queue,53,286,Resolved,Yes,60,Yes,0,0
4773,2025-01-15 20:00:00,2025-01,Medicaid,Phone,System Access,2012,Benefits Queue,110,213,Abandoned,No,30,No,0,1
4774,2025-01-15 21:00:00,2025-01,Medicare,Phone,Enrollment,2050,Enrollment Queue,231,347,Resolved,Yes,60,No,0,0
4775,2025-01-15 22:00:00,2025-01,Medicare,Phone,Claims Status,2056,Claims Queue,37,287,Resolved,Yes,30,No,0,0
4776,2025-01-15 23:00:00,2025-01,Medicaid,IVR,Provider Inquiry,2024,Claims Queue,195,316,Resolved,Yes,60,No,0,0
4777,2025-01-16 00:00:00,2025-01,Medicaid,Phone,Enrollment,2008,Claims Queue,62,241,Resolved,No,30,No,0,0
4778,2025-01-16 01:00:00,2025-01,Medicare,Phone,Billing,2028,Benefits Queue,60,650,Abandoned,Yes,60,Yes,0,1
4779,2025-01-16 02:00:00,2025-01,Medicaid,Phone,System Access,2048,Enrollment Queue,205,358,Abandoned,Yes,60,No,0,1
4780,2025-01-16 03:00:00,2025-01,Medicaid,Phone,Prior Authorization,2058,Enrollment Queue,44,126,Resolved,Yes,30,No,0,0
4781,2025-01-16 04:00:00,2025-01,Medicare,Phone,Billing,2035,Claims Queue,26,588,Resolved,Yes,30,Yes,0,0
4782,2025-01-16 05:00:00,2025-01,Commercial,Phone,Enrollment,2003,Benefits Queue,59,208,Abandoned,Yes,60,Yes,0,1
4783,2025-01-16 06:00:00,2025-01,Medicare,IVR,Enrollment,2054,Claims Queue,249,600,Resolved,Yes,90,No,0,0
4784,2025-01-16 07:00:00,2025-01,Medicare,Phone,Provider Inquiry,2029,Benefits Queue,29,190,Resolved,Yes,30,Yes,0,0
4785,2025-01-16 08:00:00,2025-01,Medicaid,Portal,System Access,2023,Claims Queue,105,611,Resolved,Yes,30,No,0,0
4786,2025-01-16 09:00:00,2025-01,Medicare,Phone,Claims Status,2020,Claims Queue,300,30,Resolved,No,90,No,0,0
4787,2025-01-16 10:00:00,2025-01,Medicaid,Phone,System Access,2026,Claims Queue,44,630,Resolved,Yes,90,Yes,0,0
4788,2025-01-16 11:00:00,2025-01,Commercial,IVR,Claims Status,2025,Enrollment Queue,118,475,Escalated,Yes,30,No,1,0
4789,2025-01-16 12:00:00,2025-01,Medicaid,Phone,System Access,2039,Claims Queue,69,190,Resolved,Yes,30,No,0,0
4790,2025-01-16 13:00:00,2025-01,Medicare,IVR,Benefits Coverage,2021,Enrollment Queue,86,88,Resolved,Yes,60,No,0,0
4791,2025-01-16 14:00:00,2025-01,Medicare,Phone,Billing,2024,Claims Queue,54,396,Resolved,Yes,60,Yes,0,0
4792,2025-01-16 15:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2034,Benefits Queue,125,430,Resolved,Yes,90,No,0,0
4793,2025-01-16 16:00:00,2025-01,Commercial,Phone,Billing,2011,Claims Queue,48,545,Resolved,No,60,Yes,0,0
4794,2025-01-16 17:00:00,2025-01,Medicare,Phone,Provider Inquiry,2057,Claims Queue,34,311,Escalated,Yes,60,Yes,1,0
4795,2025-01-16 18:00:00,2025-01,Medicaid,Phone,Billing,2001,Enrollment Queue,181,223,Abandoned,Yes,30,No,0,1
4796,2025-01-16 19:00:00,2025-01,Commercial,Phone,Prior Authorization,2043,Benefits Queue,81,410,Resolved,Yes,90,Yes,0,0
4797,2025-01-16 20:00:00,2025-01,Medicare,IVR,Benefits Coverage,2053,Benefits Queue,33,343,Resolved,Yes,60,Yes,0,0
4798,2025-01-16 21:00:00,2025-01,Medicaid,Phone,Billing,2032,Benefits Queue,56,180,Resolved,Yes,30,No,0,0
4799,2025-01-16 22:00:00,2025-01,Medicaid,Phone,Enrollment,2011,Benefits Queue,60,348,Resolved,Yes,30,No,0,0
4800,2025-01-16 23:00:00,2025-01,Medicare,Phone,Benefits Coverage,2042,Enrollment Queue,87,366,Escalated,No,30,No,1,0
4801,2025-01-17 00:00:00,2025-01,Medicare,Phone,Provider Inquiry,2048,Enrollment Queue,127,158,Resolved,Yes,90,No,0,0
4802,2025-01-17 01:00:00,2025-01,Medicare,Phone,System Access,2040,Enrollment Queue,148,253,Abandoned,Yes,30,No,0,1
4803,2025-01-17 02:00:00,2025-01,Commercial,Portal,Enrollment,2059,Enrollment Queue,107,287,Resolved,Yes,60,No,0,0
4804,2025-01-17 03:00:00,2025-01,Medicaid,Phone,Billing,2027,Benefits Queue,56,80,Resolved,Yes,30,No,0,0
4805,2025-01-17 04:00:00,2025-01,Medicare,Phone,Prior Authorization,2053,Claims Queue,52,482,Resolved,Yes,30,No,0,0
4806,2025-01-17 05:00:00,2025-01,Medicaid,Phone,System Access,2058,Enrollment Queue,80,263,Abandoned,Yes,30,No,0,1
4807,2025-01-17 06:00:00,2025-01,Medicaid,IVR,System Access,2006,Claims Queue,92,418,Resolved,Yes,60,No,0,0
4808,2025-01-17 07:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2022,Claims Queue,97,265,Resolved,Yes,30,No,0,0
4809,2025-01-17 08:00:00,2025-01,Medicaid,Phone,System Access,2034,Claims Queue,310,763,Resolved,No,60,No,0,0
4810,2025-01-17 09:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2011,Benefits Queue,7,325,Escalated,Yes,30,Yes,1,0
4811,2025-01-17 10:00:00,2025-01,Medicaid,Phone,Prior Authorization,2028,Claims Queue,54,380,Escalated,Yes,60,Yes,1,0
4812,2025-01-17 11:00:00,2025-01,Medicaid,IVR,Provider Inquiry,2016,Benefits Queue,50,769,Resolved,Yes,60,Yes,0,0
4813,2025-01-17 12:00:00,2025-01,Commercial,Portal,Prior Authorization,2049,Claims Queue,60,139,Resolved,Yes,90,Yes,0,0
4814,2025-01-17 13:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2013,Enrollment Queue,63,378,Resolved,No,60,No,0,0
4815,2025-01-17 14:00:00,2025-01,Medicaid,Portal,Provider Inquiry,2048,Benefits Queue,212,412,Resolved,Yes,30,No,0,0
4816,2025-01-17 15:00:00,2025-01,Medicaid,Phone,System Access,2024,Enrollment Queue,124,513,Resolved,No,60,No,0,0
4817,2025-01-17 16:00:00,2025-01,Medicaid,Phone,Provider Inquiry,2043,Benefits Queue,78,167,Resolved,Yes,30,No,0,0
4818,2025-01-17 17:00:00,2025-01,Medicaid,IVR,Provider Inquiry,2015,Benefits Queue,17,130,Resolved,Yes,60,Yes,0,0
4819,2025-01-17 18:00:00,2025-01,Medicaid,Portal,Provider Inquiry,2032,Benefits Queue,73,252,Resolved,Yes,30,No,0,0
4820,2025-01-17 19:00:00,2025-01,Medicaid,Phone,Billing,2052,Claims Queue,138,189,Resolved,No,30,No,0,0
4821,2025-01-17 20:00:00,2025-01,Medicare,Portal,Claims Status,2033,Enrollment Queue,182,231,Resolved,Yes,30,No,0,0
4822,2025-01-17 21:00:00,2025-01,Medicaid,Portal,Benefits Coverage,2025,Benefits Queue,109,438,Resolved,No,30,No,0,0
4823,2025-01-17 22:00:00,2025-01,Medicare,Phone,Enrollment,2055,Benefits Queue,109,392,Resolved,Yes,60,No,0,0
4824,2025-01-17 23:00:00,2025-01,Medicaid,Phone,System Access,2027,Enrollment Queue,186,566,Escalated,Yes,60,No,1,0
4825,2025-01-18 00:00:00,2025-01,Commercial,Phone,Enrollment,2055,Claims Queue,86,122,Resolved,Yes,60,No,0,0
4826,2025-01-18 01:00:00,2025-01,Medicaid,Phone,System Access,2002,Enrollment Queue,235,240,Resolved,Yes,30,No,0,0
4827,2025-01-18 02:00:00,2025-01,Medicare,Phone,Provider Inquiry,2057,Enrollment Queue,54,298,Resolved,Yes,30,No,0,0
4828,2025-01-18 03:00:00,2025-01,Commercial,Phone,Claims Status,2032,Enrollment Queue,33,341,Abandoned,Yes,30,No,0,1
4829,2025-01-18 04:00:00,2025-01,Medicaid,Phone,Claims Status,2016,Claims Queue,69,114,Resolved,Yes,30,No,0,0
4830,2025-01-18 05:00:00,2025-01,Commercial,Phone,System Access,2044,Claims Queue,125,110,Resolved,No,60,No,0,0
4831,2025-01-18 06:00:00,2025-01,Medicare,Portal,System Access,2024,Claims Queue,129,270,Resolved,Yes,60,No,0,0
4832,2025-01-18 07:00:00,2025-01,Commercial,Portal,Prior Authorization,2005,Benefits Queue,47,318,Resolved,Yes,60,Yes,0,0
4833,2025-01-18 08:00:00,2025-01,Commercial,Phone,System Access,2027,Benefits Queue,39,173,Escalated,No,60,Yes,1,0
4834,2025-01-18 09:00:00,2025-01,Medicaid,IVR,Benefits Coverage,2042,Claims Queue,133,165,Resolved,No,60,No,0,0
4835,2025-01-18 10:00:00,2025-01,Medicare,Phone,Prior Authorization,2009,Claims Queue,153,947,Escalated,Yes,30,No,1,0
4836,2025-01-18 11:00:00,2025-01,Medicaid,Phone,Provider Inquiry,2052,Benefits Queue,13,243,Resolved,Yes,60,Yes,0,0
4837,2025-01-18 12:00:00,2025-01,Medicaid,IVR,System Access,2007,Claims Queue,133,291,Escalated,No,60,No,1,0
4838,2025-01-18 13:00:00,2025-01,Medicaid,Phone,Billing,2029,Benefits Queue,166,249,Resolved,Yes,30,No,0,0
4839,2025-01-18 14:00:00,2025-01,Medicaid,IVR,Prior Authorization,2013,Enrollment Queue,82,180,Escalated,Yes,60,No,1,0
4840,2025-01-18 15:00:00,2025-01,Medicare,Phone,System Access,2010,Benefits Queue,95,649,Resolved,No,90,No,0,0
4841,2025-01-18 16:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2004,Claims Queue,242,381,Abandoned,No,60,No,0,1
4842,2025-01-18 17:00:00,2025-01,Medicaid,IVR,Claims Status,2049,Claims Queue,229,304,Resolved,Yes,90,No,0,0
4843,2025-01-18 18:00:00,2025-01,Medicare,IVR,Prior Authorization,2031,Enrollment Queue,159,194,Resolved,Yes,30,No,0,0
4844,2025-01-18 19:00:00,2025-01,Medicaid,IVR,Billing,2056,Benefits Queue,133,547,Resolved,No,60,No,0,0
4845,2025-01-18 20:00:00,2025-01,Medicare,Phone,Billing,2037,Claims Queue,107,68,Abandoned,Yes,90,No,0,1
4846,2025-01-18 21:00:00,2025-01,Medicare,Phone,System Access,2056,Enrollment Queue,22,196,Resolved,Yes,60,Yes,0,0
4847,2025-01-18 22:00:00,2025-01,Medicaid,Phone,System Access,2050,Benefits Queue,33,358,Resolved,Yes,60,Yes,0,0
4848,2025-01-18 23:00:00,2025-01,Medicare,IVR,Claims Status,2032,Claims Queue,156,202,Escalated,Yes,30,No,1,0
4849,2025-01-19 00:00:00,2025-01,Medicare,Phone,Benefits Coverage,2055,Claims Queue,103,181,Resolved,No,90,No,0,0
4850,2025-01-19 01:00:00,2025-01,Medicare,IVR,Prior Authorization,2053,Benefits Queue,89,455,Resolved,Yes,30,No,0,0
4851,2025-01-19 02:00:00,2025-01,Commercial,Phone,Billing,2007,Enrollment Queue,117,587,Escalated,Yes,60,No,1,0
4852,2025-01-19 03:00:00,2025-01,Commercial,Phone,Prior Authorization,2001,Benefits Queue,26,211,Resolved,Yes,60,Yes,0,0
4853,2025-01-19 04:00:00,2025-01,Medicaid,Portal,System Access,2018,Enrollment Queue,93,274,Escalated,Yes,60,No,1,0
4854,2025-01-19 05:00:00,2025-01,Medicaid,Phone,Provider Inquiry,2018,Benefits Queue,139,354,Resolved,Yes,30,No,0,0
4855,2025-01-19 06:00:00,2025-01,Medicaid,Phone,Claims Status,2046,Benefits Queue,36,442,Escalated,No,30,No,1,0
4856,2025-01-19 07:00:00,2025-01,Medicaid,Portal,Benefits Coverage,2050,Enrollment Queue,211,259,Abandoned,Yes,60,No,0,1
4857,2025-01-19 08:00:00,2025-01,Medicare,IVR,System Access,2002,Claims Queue,10,133,Resolved,No,60,Yes,0,0
4858,2025-01-19 09:00:00,2025-01,Commercial,Phone,Claims Status,2001,Enrollment Queue,8,356,Resolved,No,30,Yes,0,0
4859,2025-01-19 10:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2011,Enrollment Queue,159,592,Resolved,No,30,No,0,0
4860,2025-01-19 11:00:00,2025-01,Medicare,Phone,Claims Status,2042,Claims Queue,83,238,Resolved,Yes,30,No,0,0
4861,2025-01-19 12:00:00,2025-01,Medicaid,Phone,Provider Inquiry,2036,Benefits Queue,117,213,Resolved,Yes,30,No,0,0
4862,2025-01-19 13:00:00,2025-01,Commercial,IVR,Claims Status,2058,Enrollment Queue,106,610,Resolved,Yes,30,No,0,0
4863,2025-01-19 14:00:00,2025-01,Commercial,Phone,Benefits Coverage,2015,Benefits Queue,82,179,Abandoned,Yes,90,Yes,0,1
4864,2025-01-19 15:00:00,2025-01,Medicaid,Portal,Billing,2049,Enrollment Queue,119,239,Resolved,No,60,No,0,0
4865,2025-01-19 16:00:00,2025-01,Medicaid,Phone,Prior Authorization,2014,Claims Queue,102,255,Resolved,No,90,No,0,0
4866,2025-01-19 17:00:00,2025-01,Commercial,Phone,Provider Inquiry,2005,Benefits Queue,31,292,Resolved,No,30,No,0,0
4867,2025-01-19 18:00:00,2025-01,Medicaid,Phone,Benefits Coverage,2007,Benefits Queue,171,380,Resolved,Yes,30,No,0,0
4868,2025-01-19 19:00:00,2025-01,Medicaid,IVR,Benefits Coverage,2004,Benefits Queue,47,232,Resolved,No,60,Yes,0,0
4869,2025-01-19 20:00:00,2025-01,Commercial,Phone,Enrollment,2012,Benefits Queue,55,96,Resolved,Yes,90,Yes,0,0
4870,2025-01-19 21:00:00,2025-01,Commercial,IVR,Prior Authorization,2025,Claims Queue,46,344,Resolved,Yes,60,Yes,0,0
4871,2025-01-19 22:00:00,2025-01,Medicaid,Phone,Enrollment,2046,Claims Queue,73,243,Resolved,No,60,No,0,0
4872,2025-01-19 23:00:00,2025-01,Medicaid,Phone,Provider Inquiry,2048,Claims Queue,159,759,Escalated,Yes,30,No,1,0
